t,phi_mean,phi_var,phi_max,phi_min,saturation_frac,plastic_frac,crystallized_frac,config_flux_mean,rotation_mean,torsion_rms,coherence_C,exchange_X,dCdX,local_coherence_mean,drive_S,drive_D,drive_F,drive_TH,drive_B,drive_E,drive_IBT,drive_ZBT
170,0.5288228740000995,0.003870189000171628,0.7672233408451891,0.14417620010419507,0.0,0.27783203125,0.0,0.009823356230020695,0.010794098865947706,0.1146474538562728,0.0461670987508788,579.0663837355737,-4.1663000220141946e-07,0.8569189643121236,0.12882677045556984,0.14800164209258998,0.004170727080436892,9.92892732984774e-05,0.0,0.021911312403048853,0.007778608425542805,0.00700485205276432
171,0.5286803842733921,0.003942987799180028,0.7791476208292334,0.1656560343501342,0.0,0.27978515625,0.0,0.009816175700187363,0.010794067124617859,0.11488858598825023,0.045825235626040545,572.2125856632148,4.987936925322835e-05,0.8570339184247278,0.12860121986558262,0.14807040472002786,0.004182768830524836,0.00010069752134386264,0.0,0.02201430765865462,0.007782984303305077,0.007001771058636431
172,0.5288379069745102,0.003912062619844277,0.7490877010287275,0.16000635462355736,0.0,0.278564453125,0.0,0.00981215886137453,0.01080617582765861,0.11465060018258415,0.04582467505087071,561.8943208125623,5.432843389328186e-08,0.8571710932929224,0.1287137748676624,0.14803050759654982,0.004148246237703764,0.00010328680655393642,0.0,0.021982227777808595,0.007783185057305183,0.00700481114060019
173,0.5296575313797631,0.003843093296040081,0.7563745090466351,0.16844899657711557,0.0,0.27880859375,0.0,0.009815757733364093,0.010805350758391608,0.11442875295430426,0.045800748906999866,558.9099992673307,8.017280815157335e-06,0.8573941494454873,0.12868842060334712,0.14807461395286287,0.004124772302959502,0.00010291850687657696,0.0,0.02197555761977798,0.0077846836554734825,0.00700206102994
174,0.5304339228443726,0.0037456372519750663,0.7621972770803692,0.17695915631294723,0.0,0.28125,0.0,0.009819969902626903,0.01079973020313572,0.11486177045937924,0.0456566954766939,561.5051328100175,-5.550906261140983e-05,0.857598240897183,0.1284179214447038,0.1483041087863337,0.0041340132007723455,0.00010403826689577575,0.0,0.022078676158620157,0.007795579992832169,0.006989696025257794
175,0.53118571232398,0.003752876349204133,0.7436899854813467,0.18415478849935701,0.0,0.28271484375,0.0,0.009820674655068971,0.010801408882316867,0.11491453737045476,0.04545400941599886,558.790015726071,7.465094669156383e-05,0.8577914811754228,0.12828784264440096,0.14852149839642434,0.00414753537984366,0.00010454718949859276,0.0,0.022166519516728843,0.0078051008038905485,0.006977528017977535
176,0.5323556761673659,0.003731740863205285,0.740817947935841,0.20294606297447113,0.0,0.285400390625,0.0,0.00982582892015767,0.010808915277994081,0.11475717346977211,0.045298686669625624,561.5688620206677,-5.589468790528392e-05,0.8580078946862207,0.12796342634703883,0.1487319994507144,0.0041417857874183105,0.00010748686115312764,0.0,0.022326894713835713,0.007816692945061814,0.006968081843340929
177,0.5331914595126287,0.0037050522791921684,0.7277454971664268,0.21173390261974095,0.0,0.290771484375,0.0,0.009832290496292667,0.010809886023816969,0.11512518806361416,0.04509372843937759,556.5746860488081,4.1039449030811284e-05,0.8582648114489219,0.12737276133296493,0.14905958932686247,0.00422227073365158,0.00011205276087252249,0.0,0.02266449066473602,0.007834445918228239,0.006952795753640845
178,0.5321183823382888,0.0037169479133986254,0.7227805995620749,0.22219072293144515,0.0,0.29296875,0.0,0.009833469745795114,0.010805775101907647,0.11511476000409569,0.0448223772383008,554.9780055873146,0.0001699470918701985,0.8584963582600982,0.12712115982306513,0.14929360866353608,0.004234708818257637,0.00011353728539364962,0.0,0.022807925108544132,0.007846692221945778,0.0069418631687035385
179,0.5310517704057995,0.0037324548444077647,0.7182558746458128,0.22678629070127887,0.0,0.293212890625,0.0,0.009833691704274821,0.010798910375844708,0.11500033727623997,0.044701773236121296,552.3610339840208,4.6085330856363706e-05,0.8586669067835606,0.12711591448006887,0.1489931470547209,0.004221077591864794,0.00011125641050206351,0.0,0.022737748942284003,0.007830703794041818,0.006954740297413772
180,0.5307814175729944,0.0037708495693403897,0.7298049718179944,0.2225012980650668,0.0,0.291748046875,0.0,0.00983424763907199,0.010802980806863226,0.11523228645991386,0.04464253279451034,555.8205483546103,-1.712391834951762e-05,0.8588198907310167,0.12730240306140056,0.1486944957136239,0.004190738655371454,0.00010924545249733946,0.0,0.02261455636283853,0.007814770530647877,0.006967966748899705
181,0.5320504756218039,0.0036898905607102715,0.738777947659698,0.23040503151071057,0.0,0.2890625,0.0,0.009845886395574977,0.010800376441631275,0.11498896951353083,0.044612184157300325,554.4272448766652,2.1781785296892303e-05,0.8589936547810534,0.12759713497727032,0.14861879692043845,0.004174275772826954,0.00010936082647897629,0.0,0.02250208064710736,0.007812047968523844,0.006972183345945978
182,0.5322342963493254,0.0037500525306372566,0.7196449529842301,0.21260733416306674,0.0,0.289306640625,0.0,0.009839476292829635,0.010798576350987044,0.1149062566886014,0.044530278647646464,552.6679626339526,4.6556207790497116e-05,0.859289896764249,0.1275893305168751,0.14897413317410507,0.004184900432910766,0.00011359267659943031,0.0,0.022579417590161577,0.007830050241465498,0.0069539456587010134
183,0.5320669543250898,0.0038022417129876685,0.7221301697881006,0.2104493161057782,0.0,0.289794921875,0.0,0.009832536478810185,0.010803080664908652,0.11542213792797139,0.0443459522831476,552.1217929464121,0.00033748918825748383,0.8595117221012495,0.12751222919751792,0.14902560297781114,0.004188493646938191,0.00011624602396242441,0.0,0.022653550609481148,0.007834529361518667,0.0069532422519950655
184,0.531973080103765,0.003835471709872633,0.7177295147657781,0.215366805876103,0.0,0.290283203125,0.0,0.009831035514264782,0.010814302393691204,0.11547197975832459,0.0442078593099866,548.7539426985801,4.1003299731004556e-05,0.8596997500506957,0.12744939383681103,0.14897874721102516,0.00420421836712326,0.0001188837183345777,0.0,0.022704099972244894,0.007833788030165639,0.006956077923535982
185,0.5328034594049447,0.0037942000015732426,0.7379830937129025,0.23654121928788777,0.0,0.291748046875,0.0,0.009832220467259494,0.010820924042157207,0.11530256650929138,0.04421250285049179,553.4014009207567,9.991570194283636e-07,0.8599059751266256,0.12728445752010506,0.14895246242905422,0.004205734286318926,0.00011959434825029665,0.0,0.022789516004470118,0.007833529844940148,0.006957592782962827
186,0.5329400738691302,0.0038308305386710218,0.7490914566155096,0.2366604097228722,0.0,0.294921875,0.0,0.009830341330315589,0.010820858355184546,0.11539535403484895,0.04420372216353707,553.1272856269627,3.203282397413611e-05,0.8601671321199547,0.12695116161963865,0.14918496863338454,0.004218097038185676,0.00012115540616552655,0.0,0.0230295678982047,0.007845291794265798,0.006946191659341709
187,0.532222710846612,0.0037812986181197995,0.7547710335353242,0.240373219041398,0.0,0.296630859375,0.0,0.009830739970485319,0.010821024531268387,0.11475719050410463,0.044000857701371174,552.8151111645246,0.0006498432337531155,0.8603599785660448,0.12674190251198852,0.14922322068335647,0.004243293413486376,0.0001226315577681347,0.0,0.023131640272721063,0.00784844221893084,0.00694541596097363
188,0.5327720588958176,0.003696100175169929,0.7485199667519566,0.24361568625116614,0.0,0.296142578125,0.0,0.009832393300508332,0.010819102586757078,0.11471175459017373,0.04389728661672111,546.7416938170516,1.7053180890516847e-05,0.8605960915110749,0.12681748041903013,0.14902235903705138,0.004209112090518272,0.00011765341328217384,0.0,0.023011351381526768,0.007835618654929707,0.006953264040001908
189,0.5302001041281006,0.0036598918722079484,0.7363729626918216,0.2489249190565073,0.0,0.297607421875,0.0,0.009842648366356021,0.010823855449941204,0.11441206435109894,0.0438933608339847,544.873865242254,2.1017896339003523e-06,0.8608384219113537,0.12665666732955033,0.14917617649082895,0.004204371519790096,0.0001155856820715638,0.0,0.02304745936582535,0.007841270669378609,0.006944681248831037
190,0.5299595993280672,0.003614497181153956,0.7382396374132808,0.23667946597518116,0.0,0.29833984375,0.0,0.009837876620039897,0.010823250889702854,0.11398970900655968,0.04381442422386548,552.5092409110633,-1.0338274571306163e-05,0.8610275643309456,0.1266478922161823,0.1484560291558682,0.0041822415492646665,0.00010674073068971546,0.0,0.02289048349778705,0.007800478334509148,0.006975241269846942
191,0.530973160700043,0.003598123254079373,0.7713261292748088,0.22191812024470298,0.0,0.2978515625,0.0,0.009834925486916793,0.010821864996866588,0.11381771275021207,0.04385433638255194,546.2120725734896,-6.338112076235388e-06,0.8612184286522815,0.126706007589375,0.14838868781185882,0.004167455599844109,0.00010317032868053584,0.0,0.022799331862927832,0.007794923633145904,0.006977368146409511
192,0.5312475237930168,0.0035174708791460554,0.7549085053268788,0.22859111948563512,0.0,0.296630859375,0.0,0.009837886427627222,0.010815297703792097,0.11361627117005885,0.0438060209254975,544.8662077964004,3.5899191268633815e-05,0.8613653606100524,0.12682574080584996,0.14867248499601204,0.004161874493579253,0.00010510156878816243,0.0,0.022818635059771383,0.00781023311012731,0.006964529733273489
193,0.5305740899786091,0.0034664793929659746,0.7392511913668834,0.24763361227505443,0.0,0.298583984375,0.0,0.009841723629702369,0.01081333928823511,0.11347956780599194,0.043644312465993644,546.7914672022414,-8.399307595291044e-05,0.8615743658415869,0.12663501656830375,0.14874930666204472,0.004157228315404404,0.00010346360355723718,0.0,0.022863080867136138,0.007812161942426425,0.006959281537189793
194,0.5311883035105405,0.003446139981554296,0.7401252889224014,0.26057235797933453,0.0,0.295654296875,0.0,0.009841621300292244,0.010817989682693804,0.11320033521819128,0.04341723469058555,544.511586922568,9.96007454569582e-05,0.8617974631772649,0.12699289262029775,0.14856074519401058,0.0041127445480011165,0.00010032480354017268,0.0,0.022672451080518186,0.007800509452644488,0.006966054929772065
195,0.5316767597539058,0.0034950408283847038,0.73591142582881,0.25796141975419307,0.0,0.29736328125,0.0,0.009842803442177228,0.01081949321180798,0.11317885297436948,0.04337072703875339,545.879317672662,-3.4003514090013736e-05,0.8619688079335437,0.1268181928834103,0.14873272498295134,0.004121463340964519,0.00010239625416028745,0.0,0.02282809068004353,0.007809609672376212,0.00695766707356338
196,0.5314419388208114,0.00352417805980553,0.7512325851789878,0.2774974626921103,0.0,0.29833984375,0.0,0.00984234772747265,0.01082243007289101,0.11360805120920792,0.04341859155492169,549.2134314384471,1.4355993685486377e-05,0.8621869600298292,0.12668128652978516,0.14886949273109365,0.004116364894940039,0.00010665813692893336,0.0,0.0229166107607384,0.007818840605969152,0.006952540715750779
197,0.5304183730687374,0.003630388495741396,0.7542124771962119,0.26153864607988053,0.0,0.29833984375,0.0,0.009835827967405484,0.0108119099803482,0.1140674021836729,0.04331211983731987,552.0454588431962,-3.7595581675260016e-05,0.8623556946534001,0.12667618462327232,0.14880374286982717,0.0041058385187800524,0.00010546450932052124,0.0,0.02291904985120202,0.007815764655230317,0.006956342632940739
198,0.5312310851630375,0.0036799149667711135,0.7530883336894522,0.2508859828747952,0.0,0.29638671875,0.0,0.009839110260657952,0.010809947280197511,0.11442435622850637,0.04325679280214846,543.2441550766271,6.28623174915997e-06,0.8625199270177248,0.12688352175841947,0.1485171444592465,0.0040826206090919265,0.0001068318921819883,0.0,0.022829798750973497,0.00780324179498002,0.006971175966309163
199,0.5325400993040201,0.0035918311729081103,0.7622158633796626,0.2688062007803358,0.0,0.297119140625,0.0,0.00984417308513259,0.010803860310061118,0.11441970978220357,0.04336556881667347,546.5261095101505,3.314366994676153e-05,0.8627173997982873,0.12675502702484537,0.1487447038456505,0.004075305555490152,0.00010983332420868303,0.0,0.022920762663676486,0.007816940653906151,0.006962711061553386
200,0.5317196570775211,0.0035591683344837603,0.7560113066296594,0.2730249778003381,0.0,0.297119140625,0.0,0.00985132511414855,0.010810877728572359,0.11473304801237437,0.043281236254456935,543.8343718316441,3.133015631126923e-05,0.8629949678413866,0.1267605244730376,0.14911122780512567,0.0040602626277504925,0.00011109399312375637,0.0,0.02298899462423159,0.00783456424746506,0.006944696133251242
201,0.5309564323204544,0.0035291649468438824,0.7483038630685617,0.2711895745378539,0.0,0.296142578125,0.0,0.009851450200782158,0.010805984211328237,0.11485054507660895,0.043240876720925005,550.7253202863587,-5.856890934123565e-06,0.8631345310194625,0.12688440248431382,0.1488815039817059,0.004025630992218742,0.00010726735066101306,0.0,0.022838855020526013,0.007820764562119628,0.00695399517574517
202,0.5309319556180216,0.0035426033958326974,0.749405181784498,0.2756084121689837,0.0,0.296875,0.0,0.009850910247482341,0.010807417378900647,0.11524647299413915,0.04324003912943853,549.2525650788597,5.687241723604469e-07,0.8633222342018414,0.12681819530542587,0.14866780104972724,0.004029440154507377,0.00010303817288681761,0.0,0.022791541326171578,0.007807837514335055,0.006962748567952426
203,0.5310730253051729,0.0035102548505045244,0.7474386123084302,0.27862576019145585,0.0,0.29833984375,0.0,0.009857577911178379,0.010801465504865628,0.11524797111763124,0.04329699360816954,548.7756659153367,-0.0001194266693828474,0.8634718373847291,0.1266447296680859,0.14866094757304607,0.004042529124528873,0.00010406103973598205,0.0,0.022814099030909016,0.0078079521425288324,0.006963267260419573
204,0.5310553131798856,0.0035174665610102586,0.7525884922530358,0.267579644714371,0.0,0.297607421875,0.0,0.009856865227038804,0.01080135863228565,0.11528632281103371,0.04337314524813493,552.205389232402,2.220343535773916e-05,0.8636775687389839,0.1267349406788184,0.14870044708544844,0.0040361427869919355,0.00010401672248310401,0.0,0.02277388544676435,0.007809157827824432,0.006960805461552883
205,0.5313414923695269,0.0034442465594564904,0.7465787190676111,0.283516796093549,0.0,0.29833984375,0.0,0.009855433397438239,0.010796869118904042,0.11495641856101613,0.04336861698496768,552.5234694398977,-1.4236230549838419e-05,0.8638789232793753,0.12665113923527233,0.14869548769036797,0.0040500280415266595,0.00010330412557542121,0.0,0.02280020280551568,0.007809157068440774,0.006961362812930225
206,0.5315171571473711,0.003362685159760068,0.7591361674303262,0.29425170004106843,0.0,0.300048828125,0.0,0.009855743909154328,0.010797215181745878,0.11485954742101794,0.04331836177006057,558.0059995357983,-9.1664275486036e-06,0.8640050867905267,0.12648720441038525,0.14877561786346755,0.0040632921630454,0.00010225136237494209,0.0,0.02287668183759856,0.007811433033593763,0.006955804618676976
207,0.5309233152413357,0.0032860018501092913,0.7530182472697918,0.28465381423049485,0.0,0.299560546875,0.0,0.009856363539680375,0.010796276659345657,0.11494843505216114,0.04331907505893692,554.3693951717721,-1.9614145641157894e-07,0.864267202060774,0.12658063688691623,0.1488248040012639,0.004041440966824652,0.00010104859694925626,0.0,0.022844287623602508,0.007812142735777755,0.006951459932070041
208,0.5292183953074816,0.0033041278632108245,0.7535972647455199,0.28002466593176817,0.0,0.2978515625,0.0,0.009855824783961523,0.010787867583709558,0.11487867785447878,0.04329164366867759,562.253498292773,-3.479329206928338e-06,0.8644279848287575,0.12681836639316674,0.148658528267574,0.004019848049002028,9.703543265342914e-05,0.0,0.02269190882708812,0.007801011625998909,0.006956679958133919
209,0.5282402433905056,0.003226713102112787,0.73040234495863,0.2986474377269105,0.0,0.29296875,0.0,0.0098636703814346,0.010784944072893607,0.11480953030209334,0.04327541387572782,559.3316160607146,5.554567795956185e-06,0.8645029203099066,0.12739304626952722,0.1481811506860949,0.003962531709625038,9.138847453358124e-05,0.0,0.022407831473207553,0.007775040325557257,0.00697823896615945
210,0.5295140885403136,0.0032070637258565,0.7304380673131525,0.2961592391284175,0.0,0.289306640625,0.0,0.00986751539128623,0.01077965952588062,0.11464624791231671,0.043356653789425374,555.061189232795,-1.9023839295503848e-05,0.8646815751523795,0.12783898308375286,0.14790726814934163,0.00392495900734853,8.590535310153527e-05,0.0,0.022140631691767658,0.007757761045925552,0.006988486502252101
211,0.5290724008119719,0.003234616355520222,0.7307282095841116,0.2973143989923608,0.0,0.292236328125,0.0,0.00986539505773382,0.010772407886053464,0.11413768519366153,0.043378361899224324,561.1137112391735,3.5866222008069325e-06,0.8647726683643671,0.1275018233677461,0.14826394479128785,0.003943188315917774,9.034037752730348e-05,0.0,0.022345223348797426,0.007776787474769442,0.006972239227219186
212,0.5293452245087935,0.003157222768511602,0.7115802267050508,0.2972375075879208,0.0,0.29296875,0.0,0.009873432146254702,0.010763246118863198,0.11381485060939417,0.04363437688415755,557.4515678605135,-6.990850943331912e-05,0.8648522212081169,0.12742489036274665,0.14814027222735215,0.003932216549887332,8.96659664724498e-05,0.0,0.022360790703357315,0.007770877451536646,0.006978208953101349
213,0.528835909094387,0.003157750586894657,0.7250552256295584,0.31420118494513705,0.0,0.291748046875,0.0,0.009866863014839088,0.010756419958473967,0.11362723838224428,0.04384853346430139,557.0611983011668,-0.0005485995898405549,0.8649009276811852,0.12758168642389442,0.1482166628624622,0.0039027750588996792,8.788724250260213e-05,0.0,0.02228687836970774,0.007772874576001138,0.00697291837410941
214,0.5303058813154675,0.003165435780336387,0.7196504246406308,0.3179814818187596,0.0,0.28662109375,0.0,0.00987214606221337,0.010755633435644996,0.11367292167497169,0.04384160860043677,554.2938871073477,2.5023798841601683e-06,0.8649987280637377,0.12816573596499417,0.1480740545464284,0.0038726874579045525,8.637928834207069e-05,0.0,0.022052289770712483,0.0077650917098252056,0.006979283802059047
215,0.5291244809719092,0.0031141483032601953,0.7146624449064658,0.31881288683681813,0.0,0.28662109375,0.0,0.009873220883038717,0.010742464401147934,0.11323887690986074,0.043967083087997724,550.6049301876667,-3.4013541034197676e-05,0.8650913936689271,0.12812668830058305,0.14848564676833093,0.0038896312183799506,9.198233997063075e-05,0.0,0.022125326199116613,0.007787979824771161,0.006961219082837816
216,0.528308223230312,0.0031090593477751992,0.7112614886370728,0.30255260943916445,0.0,0.28515625,0.0,0.009874290089974789,0.010733964674795485,0.11295467623650399,0.043956173346821226,543.5471499260137,1.545775126462134e-06,0.8651741980251408,0.12834006800691114,0.14815485467213463,0.0038674834856514753,8.721799700753556e-05,0.0,0.021960412449884968,0.007768556435766371,0.006974380572008245
217,0.5288898564993394,0.0030733094679117807,0.7106118037842848,0.3167988788992234,0.0,0.2802734375,0.0,0.009876912655801125,0.010725072392994481,0.11319711437471316,0.044107130549089275,542.6397161826447,-0.00016635617021205156,0.8652816300350568,0.12889396180120513,0.14792630250448735,0.0038358050550295047,8.223348055445941e-05,0.0,0.02170717108355204,0.007755393173637444,0.006984853376642956
218,0.5287257284096127,0.0031291787544324677,0.7276000494912964,0.3172217546169575,0.0,0.27880859375,0.0,0.009874208873492031,0.010700469651707019,0.11328200759868523,0.04433122259137573,542.6992316203664,0.003765275882444898,0.8653415754837398,0.1290493400455236,0.14808915981981505,0.003832580807108284,8.193596982354025e-05,0.0,0.021639511354243687,0.00776307582532207,0.006976943838718608
219,0.5287579997133558,0.0030856580095034733,0.7438361059856509,0.3271467862624965,0.0,0.276123046875,0.0,0.009876641107298564,0.010695145067659895,0.1133421122306702,0.04441812107440703,550.6639070432075,1.091048641883009e-05,0.8653621198318731,0.12932650317698052,0.14804320395469156,0.003794333984088238,8.339550653902277e-05,0.0,0.021527422770729273,0.007762363694009408,0.00698019120753083
220,0.5290455102093927,0.0031353650937861887,0.739089672272635,0.31009006402941025,0.0,0.276123046875,0.0,0.009872124885260639,0.010687723672665706,0.11359288854593663,0.044559975214129154,550.5749357741192,-0.0015943814354434896,0.8653836349225694,0.1293632765030902,0.14805223991973965,0.0038074827791228887,8.397143784050798e-05,0.0,0.021533352102502824,0.007762296445399146,0.006978228930941473
221,0.5300655162356067,0.0031628299206587127,0.7280763321296801,0.2995384392533434,0.0,0.274169921875,0.0,0.009867303012670851,0.010686743155130709,0.11380245907098593,0.04456124635087851,547.9487735404407,-4.840282649173777e-07,0.8654850908858722,0.1295730676681893,0.14813274285862998,0.0038115893798245826,8.8232872034458e-05,0.0,0.021539958923828068,0.007768444677586863,0.006975587216790246
222,0.5313832312555578,0.00316823457285016,0.71887387969522,0.31615406254580647,0.0,0.274658203125,0.0,0.009868529065294292,0.010673611352697978,0.11362818017525651,0.044719786858541576,556.050966622523,1.956760423466945e-05,0.8654643310399242,0.12947920594690487,0.1484183445459699,0.003834351654240943,9.192299691002681e-05,0.0,0.021634145410494566,0.007784621927535242,0.00696381739693719
223,0.5325175401041065,0.0032133716963110067,0.7088405356552967,0.3098291298271785,0.0,0.277099609375,0.0,0.009867527444125522,0.010664964948395889,0.11354484378201991,0.04489992256211364,550.9302289082534,-3.5177686033419714e-05,0.8654914345716929,0.12920209089438467,0.14878730475155622,0.003851520193756377,9.718145085104125e-05,0.0,0.021885019573588092,0.007805167532394392,0.006947669220440085
224,0.5326835623490414,0.0032495084891292145,0.7093602089348817,0.3137462314685225,0.0,0.280029296875,0.0,0.00985837470334543,0.010664136342057264,0.11381305530088148,0.045159557619048184,543.5942695757942,-3.5392106903556865e-05,0.8655441205740408,0.12882695837355176,0.14910491122914984,0.003916640767146661,0.00010161254061381144,0.0,0.022121324205387698,0.007823634031372085,0.006935076218037194
225,0.5335899676397637,0.003224483365559757,0.7211342515016019,0.3136232366374126,0.0,0.282470703125,0.0,0.00985878672064785,0.010655227752229626,0.1135773699299923,0.045473633433368806,545.0491660145772,0.0002158750313413042,0.8656201788094635,0.12854361530885366,0.1491513974577316,0.0039644735020914245,0.00010314035589310751,0.0,0.02225692375659259,0.007827189352125206,0.006933979694455762
226,0.5324818611503318,0.0032010050788356427,0.7202715435867904,0.3026817803654425,0.0,0.287353515625,0.0,0.009861957294738957,0.010646035153302567,0.11348567312857775,0.04573365269587482,543.5285992639572,-0.00017100154425972922,0.8656294737712,0.1280056935291612,0.14940519093913385,0.004003678919999356,0.00010576318058436786,0.0,0.022551523478569282,0.007840662359291359,0.006922349388644104
227,0.5327441089238639,0.003257608809541422,0.7087053900011075,0.30301535213021585,0.0,0.28857421875,0.0,0.00985781589358879,0.010634560971107015,0.11357344141417838,0.04581375017200436,551.1235069588076,1.0546207978781343e-05,0.8656806115412832,0.12790238869083592,0.14909492112209288,0.003999544865302235,0.00010021950695697264,0.0,0.022519337423724726,0.007822802677858596,0.006935419215890269
228,0.5331098956811109,0.0032924278875933826,0.7097590050143117,0.29291764952258176,0.0,0.289794921875,0.0,0.009853444549479853,0.010613150218236023,0.11426346870717248,0.046159023281158645,547.6338144868873,-9.894084132986256e-05,0.8656598131126227,0.12771206762987647,0.14916835049868193,0.004022198555540124,0.00010169987865842571,0.0,0.022555976221391168,0.007828202981287672,0.006933827935647636
229,0.5346926429717861,0.0033072484781599574,0.7110416706623008,0.30839575786711954,0.0,0.289794921875,0.0,0.009857888072714614,0.010609510994162265,0.11422290616422302,0.046275571416679095,548.6517692251741,0.00011449245348236184,0.8656984047063576,0.12768405685091871,0.14927077079071105,0.004017033123396435,0.00010489981205548943,0.0,0.02257882655918198,0.007835025403630668,0.006930019825337357
230,0.5354354224942156,0.0033328006209671704,0.7093083123593152,0.3058344089450045,0.0,0.295166015625,0.0,0.009853067068039017,0.010594598658738654,0.1142826750026679,0.04657739285847973,548.2435386568429,-0.000739340620753731,0.8656446991376072,0.12706835061172458,0.1497139400321001,0.004079000811227246,0.00011330638111813204,0.0,0.022938631526163246,0.007860725293559852,0.006910825365146478
231,0.5357255755873587,0.0034519615280499223,0.7107749144857158,0.29231069603007054,0.0,0.29833984375,0.0,0.009848764491334889,0.010585974548002749,0.11429341757452502,0.046892396460445504,552.475976407807,7.442604487071859e-05,0.8656181205723219,0.12669573308434018,0.1499219182983804,0.004119564718668798,0.0001176929708959837,0.0,0.023148838875458384,0.007873281603116657,0.00690237628071888
232,0.5347195667198738,0.003367002606116223,0.7051598605026925,0.27185869167986376,0.0,0.303955078125,0.0,0.009856836924585003,0.010579922999402849,0.11451281440464835,0.047006694315815695,554.6564362484105,5.241915179623624e-05,0.8656907460278953,0.12602525210990878,0.15000316116446044,0.004176882030706963,0.00012214539107009817,0.0,0.02348207807282007,0.007881216494355518,0.006901919157530238
233,0.5347255004554777,0.0034028331101796485,0.7078070109269914,0.26235695983690516,0.0,0.300537109375,0.0,0.009855290613004376,0.010568718212320987,0.11472070177715049,0.04733239625962366,554.0101033742325,-0.0005039229115835662,0.8657072424684509,0.12645736598243992,0.14972147868156466,0.004124187241004102,0.0001142469045968885,0.0,0.023233669525209843,0.00786244213546671,0.0069124435140141
234,0.534241699732364,0.0033759189154449446,0.7167604696679816,0.26153631811083045,0.0,0.301025390625,0.0,0.009855994785432773,0.010555802855952968,0.11481886726805203,0.04754267792895376,551.1789311004254,-7.427371031976581e-05,0.8656996483934064,0.12638719516060398,0.1497231401275338,0.004139049371167765,0.00011532661521842472,0.0,0.02326901503023831,0.007863467414201714,0.00691346242576742
235,0.5340081834229498,0.0033124705275172353,0.7026215219169102,0.252084577909108,0.0,0.302490234375,0.0,0.009855767055135897,0.010547586087610987,0.11494017026136974,0.04772597387170495,554.0863809889825,6.304354323443179e-05,0.8657228940388288,0.12624607552256573,0.14958767592506195,0.004149992212117901,0.00011201913254469295,0.0,0.0232900284287951,0.007855126764502781,0.006918841696422766
236,0.5348437749449934,0.0032787310794528753,0.7101995016052917,0.24592443018882199,0.0,0.3017578125,0.0,0.009855620895085118,0.010537497049344636,0.11548964208014541,0.04804141080615091,549.6128744241008,-7.051223237766878e-05,0.8657497808595608,0.12634993624331128,0.14952229135842596,0.004154016864205572,0.0001079665064116391,0.0,0.02320674762539229,0.007849468631550326,0.006920307499461138
237,0.5353218647787015,0.0033259910675205754,0.7164512175476645,0.2340342859516827,0.0,0.302001953125,0.0,0.009856144961000159,0.01053376972113208,0.11541856989073057,0.04828365641112551,554.9459393457289,4.5423336961862345e-05,0.8658332594115128,0.1262968587841474,0.14975625698459816,0.004137738539219669,0.00011001068257301968,0.0,0.023219446541923747,0.007861489182050957,0.006909651217505452
238,0.5345593965213271,0.003314401486278918,0.7184407422951479,0.24270558101443193,0.0,0.3046875,0.0,0.00985666467672792,0.010533419852917263,0.11540212535002907,0.04840151773400358,555.4420377879603,0.0002375764824979834,0.8659481593291666,0.1259555221829945,0.14989012213803643,0.004168124312424331,0.00011259957882597532,0.0,0.023363375459491395,0.007870058165810215,0.00690535651397846
239,0.534320306000303,0.0033613378895641266,0.7313571753101987,0.23956080925136436,0.0,0.305908203125,0.0,0.009860512988129568,0.010526971461112668,0.1154560132436807,0.04872143188892674,555.0732897717239,-0.0008675684772174419,0.8659880745087128,0.12584121478760335,0.1496766310259716,0.0041421064345908785,0.00010812440631540225,0.0,0.02335213482555074,0.007857609693814386,0.006914439587679727
240,0.5350345917273756,0.003347550358273979,0.745406591969017,0.24662943525911102,0.0,0.30712890625,0.0,0.00986242219013846,0.010524389216260715,0.11559788910302725,0.049169598343499536,553.0942007992678,-0.00022645088766100666,0.8661068912615482,0.12569213651753633,0.14960968568008487,0.00414497305694323,0.00010816443927289082,0.0,0.023390035636291932,0.007855048738814322,0.006918954674960864
241,0.5344283169806947,0.0033795920681097885,0.7289814910614721,0.24437217970320335,0.0,0.306640625,0.0,0.009855225152953988,0.010518891176357601,0.11550827154865263,0.04947264933000284,551.0884442697193,-0.00015109061445833308,0.8661637975290353,0.12573643989111816,0.14980968568366515,0.004151111658624501,0.00011038566203962601,0.0,0.023432548691697627,0.007865839750202249,0.006909759569583285
242,0.534319107043634,0.0033357173718822934,0.7212464303384505,0.22937217540892324,0.0,0.306640625,0.0,0.009857992768420528,0.010508318844640558,0.11556563462216528,0.049719570557900314,551.6606206948189,0.00043154736383008033,0.8661491639846383,0.12574591980994948,0.14963992875459456,0.004136907027553149,0.00011037617409106573,0.0,0.023425553374408836,0.007857444272555381,0.006917587302233919
243,0.5333939214149706,0.0032802878307938116,0.7042589985591404,0.2315560321705777,0.0,0.307373046875,0.0,0.009854798568776251,0.010508727110693332,0.11554117602323428,0.05014135529213595,554.8780403558941,0.00013109409982740408,0.8662408996545284,0.12567651018552844,0.1496093499722175,0.004136578599709256,0.00010800250280139754,0.0,0.0234081834541292,0.007854260740120026,0.006918136564169944
